Year,HomeTeam,AwayTeam,FTR,1H,1D,1A,2H,2D,2A,3H,3D,3A,4H,4D,4A,5H,5D,5A,6H,6D,6A
9,Valenciennes,Lorient,D,2.35,3.1,3.2,2.35,3.2,2.95,2.35,3.1,2.9,2.2,3.2,3,2.3,3,2.8,2.3,3.2,2.8
9,Boulogne,St Etienne,A,2.75,3,2.75,2.65,3.1,2.65,2.6,3,2.75,2.4,3.2,2.7,2.5,2.9,2.6,2.5,3,2.7
9,Lens,Grenoble,D,1.55,3.8,6.5,1.55,3.7,6,1.55,3.75,6,1.5,3.8,5.7,1.5,3.5,6,1.5,3.6,6.5
9,Lorient,Monaco,D,2,3.25,3.9,2,3.2,3.75,2,3.2,3.75,1.9,3.3,3.7,1.91,3.1,3.6,1.9,3.2,3.8
9,Lyon,Auxerre,H,1.62,3.6,5.75,1.6,3.6,5.75,1.6,3.6,5.75,1.65,3.5,4.6,1.62,3.3,5,1.55,3.6,5.5
9,Marseille,Rennes,H,1.4,4.33,8,1.37,4.5,8,1.4,4,8,1.3,4.8,8.5,1.4,4,6.5,1.4,4,7.25
9,Nancy,Le Mans,H,2.1,3.2,3.6,2.1,3.2,3.4,2.05,3.2,3.6,2,3.3,3.3,2,3.2,3.2,2,3.25,3.4
9,Nice,Bordeaux,D,3.75,3.3,2,3.95,3.3,1.9,3.75,3.2,2,3.4,3.2,2,3.5,3.2,1.91,3.75,3.25,1.9
9,Paris SG,Valenciennes,D,1.75,3.4,5,1.75,3.4,4.75,1.75,3.4,4.75,1.7,3.5,4.4,1.73,3.2,4.33,1.7,3.4,4.5
9,Sochaux,Montpellier,A,2.8,2.75,2.6,2.8,3,2.55,2.75,3.1,2.55,2.6,3,2.6,2.6,2.9,2.5,2.65,3.1,2.5
9,Toulouse,Lille,A,3.75,3.2,2.05,3.9,3.25,1.95,3.75,3.25,1.95,3.4,3.2,2,3.5,3.2,1.91,3.4,3.25,2
9,Auxerre,Lens,D,1.36,4.33,10,1.33,4.45,9.4,1.35,4.25,8.5,1.45,3.9,6.5,1.33,4,8,1.35,4.2,8
9,Bordeaux,Sochaux,H,1.29,5,11,1.3,4.75,10,1.32,4.5,9,1.35,4.5,7.3,1.25,4.5,10,1.29,4.5,10
9,Grenoble,Boulogne,H,2.2,3.2,3.4,2.1,3.25,3.4,2.2,3.1,3.2,2.2,3.1,3.1,2.2,3,3,2.2,3.1,3.1
9,Le Mans,Paris SG,H,2.5,3.1,2.9,2.5,3.25,2.7,2.45,3.1,2.8,2.4,3.2,2.7,2.5,2.9,2.6,2.4,3,2.85
9,Lille,Marseille,H,1.6,4.2,5.25,1.6,3.9,5,1.7,3.5,4.5,1.7,3.5,4.4,1.67,3.4,4.33,1.62,3.8,4.5
9,Monaco,Nancy,H,2,3.3,3.8,2,3.3,3.6,2,3.2,3.6,2,3.2,3.4,2,3.1,3.3,2,3.2,3.5
9,Montpellier,Lorient,H,1.8,3.5,4.5,1.75,3.4,4.75,1.77,3.3,4.5,1.7,3.5,4.4,1.73,3.2,4.33,1.75,3.4,4.2
9,Rennes,Nice,D,1.65,3.5,6,1.6,3.6,5.5,1.65,3.4,5.25,1.75,3.4,4.3,1.62,3.25,5,1.65,3.4,5
9,St Etienne,Toulouse,A,2,3.2,4,2,3.2,3.75,2,3.1,3.75,2.1,3.1,3.3,2,3,3.4,2,3.1,3.6
9,Valenciennes,Lyon,D,6.5,3.8,1.53,6,4,1.5,6,3.6,1.55,5.4,3.7,1.55,5.5,3.5,1.53,6,3.75,1.5
9,Lyon,Monaco,H,1.25,5.5,12,1.2,5.85,12.5,1.27,5,10,1.3,4.8,8.5,1.3,4.33,8,1.25,4.8,11
9,Boulogne,Rennes,H,3.25,3.1,2.3,2.85,3.5,2.25,2.9,3.1,2.35,2.9,3,2.4,3,2.88,2.25,3,3,2.3
9,Lens,Bordeaux,H,3.8,3.3,2,3.7,3.4,1.95,3.5,3.2,2.05,3.2,3.2,2.1,3.75,3.25,1.8,3.75,3.25,1.9
9,Lorient,Lille,H,5.75,3.8,1.6,5,3.9,1.6,5,3.75,1.6,5.4,3.7,1.55,4.5,3.5,1.62,5,3.6,1.6
9,Lyon,Le Mans,H,1.13,7.5,19,1.1,8.75,17.5,1.14,7,15,1.12,7,14,1.14,6,13,1.1,7,19
9,Marseille,Grenoble,H,1.25,5.5,12,1.25,5.5,10,1.25,5.25,10,1.3,4.8,8.5,1.2,5.5,9,1.22,5.5,10
9,Nancy,Valenciennes,D,2.15,3.3,3.4,2.15,3.3,3.2,2.15,3.2,3.2,2.1,3.1,3.3,2.1,3,3.2,2.2,3,3.2
9,Nice,St Etienne,D,2.2,3.1,3.5,2.15,3.3,3.2,2.15,3.2,3.2,2,3.2,3.4,2.1,3,3.2,2.1,3.1,3.3
9,Paris SG,Montpellier,A,2.5,3.1,2.9,2.4,3.1,2.9,2.45,3.1,2.8,2.3,3.2,2.8,2.5,3,2.6,2.3,3.1,2.88
9,Sochaux,Auxerre,A,4.75,3.6,1.73,5,3.6,1.65,5,3.4,1.67,4.7,3.4,1.65,4.5,3.3,1.67,4.75,3.5,1.65
9,Toulouse,Monaco,D,1.83,3.5,4.33,1.85,3.5,4,1.87,3.3,4,2,3.3,3.3,1.91,3.2,3.5,1.9,3.2,3.8
